emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
neutral,0.25187314,0.11449473,0.24531421,0.27720028,0.4794755,0.0,0.31943658,0.7500402,1.0,0.37169126,0.7374442,0.41886193,0.40334016,1.0,0.4799569,0.74797124,0.009673249,0.212275,0.12653641,0.26987728
angry,0.32125947,0.18545352,0.4751392,0.26268303,0.47301763,1.0,0.6563132,0.74154514,1.0,0.2723397,0.4177228,0.2650161,0.406839,0.0,0.18855165,0.610865,0.93264806,0.10670593,0.1926161,0.34415072
happy,0.42140236,0.3485381,0.5395327,0.3727465,0.24777351,1.0,0.4338528,0.0033090303,0.0,0.32779637,0.68285006,0.4254223,0.58055425,0.0,0.5965776,0.68181133,0.18853106,0.07220707,0.6109327,0.6980711
neutral,0.27012613,0.15946768,0.23736148,0.26946095,0.5478922,0.0,0.47225326,0.9432394,0.0,0.62272435,0.56268245,0.74427366,0.5825405,0.0,0.32181904,0.62853813,0.5373613,0.17157894,0.17981602,0.42605367
surprise,0.34373406,0.3051384,0.53451025,0.352617,0.10696672,1.0,0.41920352,0.029191354,0.0,0.16574287,0.29698062,0.039339304,0.3356295,0.0,0.5443313,0.25831985,0.86815816,0.4049596,0.29404494,0.37609297
happy,0.3045283,0.28471667,0.5795564,0.26094815,0.57956535,1.0,0.6472175,0.0135126775,1.0,0.7355678,0.80043876,0.15414053,0.5549781,1.0,0.72732294,0.6063955,0.57034564,0.070817,0.19400115,0.78623354
sad,0.3886122,0.2946853,0.29162902,0.31583232,0.3565273,1.0,0.2788421,0.93672055,1.0,0.20714802,0.2135321,0.43019778,0.36834416,0.0,0.15965958,0.28727922,0.13889025,0.19587435,0.3255979,0.5191398
neutral,0.33155936,0.3547031,0.22184142,0.47485834,0.16285992,0.0,0.36156273,0.002998922,0.0,0.13405253,0.26893348,0.07229383,0.39896405,0.0,0.22754662,0.17510937,0.26599282,0.085148565,0.09039094,0.1142494
surprise,0.38565645,0.14030717,0.3890957,0.32380974,0.2252076,0.0,0.37392524,0.24640049,0.0,0.109117754,0.65149474,0.15730262,0.33090457,1.0,0.5526967,0.14194283,0.97903,0.30450606,0.09822473,0.11948075
angry,0.3762348,0.13351281,0.7653852,0.31897947,0.3917873,1.0,0.53819495,0.61733955,1.0,0.2306887,0.48305234,0.2287712,0.44679433,1.0,0.61821574,0.24419804,0.9987128,0.5529649,0.041169167,0.7070698
angry,0.5017476,0.3496385,0.57065725,0.43270645,0.13018088,0.0,0.17643723,0.0129553415,0.0,0.08685089,0.4801543,0.30461225,0.6032722,0.0,0.53750813,0.54104066,0.007763037,0.2386124,0.07817415,0.07484854
angry,0.28322917,0.23687577,0.559863,0.29835048,0.4047009,1.0,0.567271,0.78777146,1.0,0.5499854,0.6883837,0.31896704,0.3535417,1.0,0.4597856,0.08099044,0.9993814,0.63796866,0.12655467,0.20338337
happy,0.42434353,0.330504,0.2588198,0.3549318,0.8728711,1.0,0.6263177,0.1788684,0.0,0.8427855,0.54470766,0.10252866,0.29502812,1.0,0.2393587,0.12885296,0.99569654,0.10280389,0.19041045,0.7906788
fear,0.368548,0.21339229,0.59858453,0.25425312,0.064652994,0.0,0.27377167,0.0029928717,0.0,0.028447371,0.36587086,0.19074108,0.43488365,0.0,0.36732405,0.11190818,0.8176589,0.065637775,0.03172634,0.07516487
happy,0.47620174,0.530593,0.4120761,0.29674253,0.8870933,1.0,0.52243084,0.11161763,1.0,0.94011337,0.6858247,0.14365038,0.67310333,0.0,0.38374862,0.71382433,0.8190886,0.05792515,0.24682482,0.7420199
happy,0.33391464,0.30457512,0.14168179,0.3119534,0.89881337,0.0,0.34447855,0.7529791,1.0,0.8506095,0.64903754,0.08040391,0.30974597,1.0,0.16645747,0.032801703,0.9993575,0.664601,0.058766436,0.45859778
surprise,0.17526752,0.111931816,0.15952155,0.36134133,0.21654513,1.0,0.29955143,0.012627457,0.0,0.13162203,0.2855264,0.07942349,0.47054082,1.0,0.6077031,0.3876425,0.12465285,0.2681631,0.4664275,0.25141305
fear,0.37112355,0.36410883,0.86573493,0.32588804,0.14866364,0.0,0.42209622,0.015636366,0.0,0.075736225,0.097415574,0.19983347,0.49009618,1.0,0.3734494,0.2534735,0.2525055,0.07880103,0.05396285,0.2553744
sad,0.20852177,0.25988558,0.59749216,0.33687088,0.30386332,1.0,0.4344223,0.59289145,0.0,0.1331085,0.40601698,0.22433205,0.42320207,0.0,0.41873983,0.5238441,0.65921754,0.08947893,0.43440035,0.57646453
neutral,0.3481865,0.39170533,0.10080121,0.3792701,0.12829186,1.0,0.27585682,0.7006635,1.0,0.098450065,0.19827458,0.7060067,0.49290684,0.0,0.3305852,0.4395753,0.06325307,0.29037893,0.13637601,0.35777223
surprise,0.43150374,0.20412867,0.1840964,0.2920133,0.19759125,0.0,0.45412275,0.1642769,0.0,0.18964483,0.42078748,0.1713704,0.31671494,0.0,0.47868282,0.40911865,0.602055,0.29108843,0.17587605,0.102419585
surprise,0.30965534,0.4736273,0.3551994,0.38124388,0.13827801,0.0,0.23143087,0.2841318,1.0,0.11890873,0.22372976,0.19712894,0.50591916,1.0,0.35716665,0.27519983,0.9866475,0.2830985,0.38749364,0.3586608
disgust,0.32721552,0.16635704,0.16262029,0.51898247,0.06538175,0.0,0.14630283,0.00079283596,1.0,0.042830717,0.19914323,0.10689703,0.41728622,0.0,0.3339437,0.29685965,0.5989006,0.24507461,0.348808,0.028106032
neutral,0.30724537,0.17686656,0.17927885,0.3197644,0.30301195,1.0,0.39863876,0.006766975,0.0,0.17409952,0.29970723,0.25953454,0.5710937,0.0,0.499593,0.49177435,0.36215383,0.08410979,0.38423058,0.3633659
neutral,0.42405012,0.1640791,0.23115195,0.3058489,0.256755,1.0,0.4710238,0.0009229449,0.0,0.1228534,0.32335216,0.042358294,0.43446037,0.0,0.32949662,0.25634348,0.17706561,0.1319016,0.17587715,0.54199874
neutral,0.30069947,0.17795958,0.2723639,0.31691194,0.119282424,1.0,0.25361583,0.19321051,1.0,0.06337016,0.56034297,0.49710217,0.39981386,0.0,0.32993713,0.49146238,0.08474338,0.14126204,0.2641122,0.13998479
angry,0.2520125,0.15457816,0.4446076,0.36268,0.15975533,0.0,0.30462214,0.010791845,0.0,0.08871509,0.19416882,0.3057534,0.34932214,0.0,0.31726718,0.12050039,0.54595876,0.111432664,0.10554329,0.15165122
fear,0.39573732,0.14126815,0.60237753,0.541876,0.095377825,0.0,0.26775196,0.0026939872,1.0,0.05445054,0.2676756,0.17452489,0.34527567,0.0,0.5199781,0.3464044,0.28390497,0.42699975,0.18691036,0.19632545
happy,0.39003265,0.3255876,0.57260376,0.2888608,0.40811655,1.0,0.57334113,0.047246944,1.0,0.71319276,0.6807665,0.4687765,0.42007345,1.0,0.59590274,0.6368589,0.01766546,0.15765952,0.6361744,0.7714833
neutral,0.26579487,0.21896544,0.39237127,0.29040316,0.356256,1.0,0.388393,0.34285447,1.0,0.24645941,0.5627556,0.2425801,0.4127486,0.0,0.31229386,0.59735066,0.16423345,0.16724585,0.22224624,0.35873386
neutral,0.36839908,0.2235416,0.49060306,0.268698,0.46506608,0.0,0.55353177,0.7165435,0.0,0.48696336,0.57574296,0.52398765,0.50338185,0.0,0.39224446,0.78306264,0.0056118215,0.065777935,0.29477388,0.21474892
neutral,0.33895338,0.3243787,0.5987704,0.2850065,0.57067084,0.0,0.73592025,0.62960285,0.0,0.59764445,0.75871235,0.30191836,0.5041387,0.0,0.651881,0.58893454,0.015927708,0.191606,0.31098604,0.20599705
happy,0.43631873,0.4080507,0.3579164,0.31215984,0.89201146,0.0,0.66352594,0.53617406,0.0,0.9158273,0.7688497,0.1828649,0.5382575,0.0,0.33945727,0.30089283,0.516786,0.12513843,0.38572183,0.7004814
neutral,0.3034146,0.22458723,0.4743284,0.321342,0.3229209,0.0,0.4052615,0.6508589,1.0,0.42690828,0.88682413,0.2598699,0.4226029,1.0,0.3534211,0.6183165,0.01775634,0.09868539,0.508878,0.06801004
angry,0.34797323,0.18685324,0.49253812,0.3287663,0.54559886,0.0,0.5493283,0.9122611,0.0,0.46766853,0.4138704,0.46408585,0.5438411,1.0,0.5029154,0.6520267,0.96561074,0.44069692,0.028966585,0.8162176
angry,0.28726894,0.18183938,0.15293834,0.47069085,0.09327588,0.0,0.24942432,0.0066166962,0.0,0.07675879,0.16487789,0.15085329,0.45442188,0.0,0.38086748,0.28651232,0.6661017,0.08975804,0.042631425,0.10742605
surprise,0.4521248,0.4245466,0.33435103,0.42104325,0.12151965,0.0,0.39664918,0.16489784,1.0,0.12937103,0.40907204,0.105445385,0.45337892,0.0,0.6873445,0.22577576,0.16538046,0.2512841,0.3101105,0.17465627
surprise,0.2945296,0.3186753,0.24230649,0.32499734,0.24509197,0.0,0.36334413,0.75329155,1.0,0.08447125,0.5617229,0.29143244,0.4232287,0.0,0.3769079,0.47830093,0.007288788,0.11860804,0.20297652,0.1418309
neutral,0.3937875,0.30005336,0.2139758,0.6279492,0.091005586,0.0,0.13516483,0.010567562,0.0,0.048746817,0.32272637,0.39131483,0.33522108,0.0,0.43229863,0.4448359,0.16313612,0.086206794,0.026739415,0.043542843
neutral,0.62375736,0.36539134,0.17193204,0.73779637,0.03689363,0.0,0.12002565,0.034784332,1.0,0.0342031,0.09514731,0.547645,0.35232225,0.0,0.50939333,0.08301641,0.9591626,0.846065,0.40485266,0.039377805
neutral,0.23473383,0.22904764,0.15866677,0.30566588,0.23519337,1.0,0.37484074,0.029259147,0.0,0.084100924,0.31842586,0.059468705,0.52597815,0.0,0.36284426,0.20968309,0.17841154,0.14307845,0.42873234,0.6194197
surprise,0.49171898,0.2606624,0.5006864,0.30941898,0.2384111,1.0,0.39794987,0.0030084664,0.0,0.1139633,0.280642,0.1981353,0.27167797,0.0,0.56634015,0.22240025,0.91232616,0.26899084,0.25643584,0.18152235
happy,0.38125363,0.42504644,0.31830877,0.2902882,0.5792861,1.0,0.38578248,0.15338162,0.0,0.80546093,0.7624415,0.3525059,0.42381987,0.0,0.53081924,0.2958643,0.00549977,0.053570636,0.59038967,0.71684134
angry,0.36091307,0.22418521,0.4515634,0.38136977,0.16645205,0.0,0.5112816,0.21039954,0.0,0.18153289,0.3785289,0.024954092,0.31325322,1.0,0.40253344,0.2685969,0.8222913,0.31110063,0.2879365,0.24016853
neutral,0.2282293,0.24778478,0.50445026,0.42272857,0.21125823,0.0,0.47634393,0.28888112,0.0,0.19280322,0.46814403,0.273525,0.51875323,0.0,0.36855492,0.42522624,0.0864823,0.030447956,0.4099253,0.13028632
surprise,0.35647106,0.36342168,0.59984964,0.46423954,0.1647529,0.0,0.14421335,0.4451587,1.0,0.03216613,0.27727908,0.123676926,0.2939591,1.0,0.18965606,0.010769311,0.9987232,0.6291669,0.097632065,0.09205349
neutral,0.38923863,0.311108,0.73905236,0.30616766,0.16897929,1.0,0.47381005,0.09925346,1.0,0.12631652,0.20732798,0.11672535,0.42305043,0.0,0.25136012,0.42381433,0.27913162,0.1266078,0.12937796,0.4741013
sad,0.32787493,0.412435,0.11751899,0.53950167,0.1397144,1.0,0.21704794,0.059051365,0.0,0.070450634,0.17890717,0.33140442,0.38497612,0.0,0.57440674,0.49114078,0.058855582,0.4044748,0.20704351,0.09308474
happy,0.5036019,0.34745255,0.380593,0.3300577,0.83025634,1.0,0.4153287,0.12229318,0.0,0.93968856,0.70992357,0.2114343,0.49542895,0.0,0.20229156,0.31903598,0.55180436,0.18468338,0.16253881,0.74084216
happy,0.17889707,0.22250459,0.15825786,0.4275881,0.45560014,1.0,0.41662216,0.0023033144,0.0,0.7074619,0.4641224,0.075797044,0.51417315,0.0,0.32296437,0.37686878,0.07434554,0.05445344,0.117511444,0.4048987
neutral,0.6006276,0.29492074,0.20058364,0.6026316,0.08653914,0.0,0.15122928,0.030184427,0.0,0.044797234,0.5202608,0.5511011,0.42485726,0.0,0.6543908,0.24811299,0.73481435,0.29813957,0.061401613,0.08649705
neutral,0.3301152,0.3343469,0.5590554,0.25890917,0.759856,1.0,0.3033033,0.82663167,0.0,0.80140656,0.8335514,0.48657063,0.51334435,0.0,0.29135144,0.6380919,0.008981651,0.06166446,0.4293827,0.2504388
neutral,0.22413073,0.30892676,0.43361822,0.258881,0.18570167,0.0,0.32037756,0.034767047,0.0,0.1611199,0.25135493,0.21748433,0.52494735,0.0,0.5990768,0.5458879,0.047309812,0.14737776,0.173182,0.49427164
happy,0.47108665,0.39806393,0.37769544,0.37547585,0.5496706,1.0,0.6614526,0.5350606,1.0,0.8029987,0.8291217,0.2354899,0.319819,1.0,0.40213183,0.49733505,0.7904866,0.095217064,0.21685915,0.8221121
angry,0.26447815,0.21815792,0.24473701,0.26768368,0.33620667,1.0,0.3669021,0.59855163,1.0,0.1767527,0.69765174,0.2252234,0.37130165,1.0,0.40859893,0.62660605,0.37222138,0.33961254,0.5296955,0.5050342
surprise,0.5599557,0.31860802,0.54951066,0.26877725,0.20052995,0.0,0.45789224,0.46907705,0.0,0.19133505,0.362093,0.15541492,0.34536934,0.0,0.39861655,0.27523246,0.719152,0.16632056,0.020077515,0.50216055
neutral,0.37879896,0.34782463,0.799523,0.3054966,0.21195094,1.0,0.49923423,0.006046035,0.0,0.2833247,0.38954067,0.34721783,0.5567853,1.0,0.48537916,0.38429105,0.28718388,0.08901283,0.41370228,0.8634873
angry,0.3672431,0.30782494,0.624984,0.38598368,0.44782138,1.0,0.64434093,0.90907156,0.0,0.57439184,0.41942102,0.34300664,0.52568746,0.0,0.53901863,0.280389,0.49085793,0.13567789,0.29781872,0.3256935
neutral,0.4255701,0.13992123,0.28795943,0.2791812,0.21665022,0.0,0.49673003,0.2675235,1.0,0.17036317,0.37982658,0.18476811,0.46964657,0.0,0.51028395,0.40152866,0.07784016,0.2973859,0.73932296,0.5572074
neutral,0.28764278,0.18784088,0.094923876,0.30304664,0.27381498,1.0,0.3129541,0.029090272,0.0,0.057414435,0.51167524,0.44038117,0.50763696,0.0,0.30448198,0.3905279,0.27910957,0.15044056,0.2328064,0.30673018
neutral,0.24025954,0.22830918,0.33255994,0.3173023,0.23940621,1.0,0.4186064,0.0837642,0.0,0.15996519,0.36088517,0.26854146,0.43490782,0.0,0.5666025,0.5266483,0.028709644,0.31030723,0.62270564,0.27088875
neutral,0.3462473,0.18949196,0.3654412,0.36492103,0.4323292,0.0,0.32302353,0.95413595,1.0,0.4604363,0.42555913,0.64225787,0.42633837,0.0,0.2812615,0.63653815,0.1981914,0.2259324,0.065278664,0.22122855
angry,0.41177475,0.26784873,0.18359403,0.3554762,0.1250117,0.0,0.3465682,0.09586743,1.0,0.17710406,0.41783428,0.09560932,0.32262284,0.0,0.57653654,0.40465054,0.44936225,0.35721657,0.4395841,0.39878657
happy,0.5622721,0.4612068,0.46561643,0.32777375,0.5511213,1.0,0.55857956,0.027911875,0.0,0.735983,0.68032265,0.03254521,0.4926645,0.0,0.5429299,0.6253107,0.13470411,0.12382527,0.7630791,0.8522274
happy,0.4208208,0.39710027,0.73317856,0.23791745,0.7930659,1.0,0.73119944,0.10849966,1.0,0.9010359,0.74408305,0.33168566,0.6005376,1.0,0.43119925,0.5359573,0.81217694,0.082443334,0.4129066,0.77417254
surprise,0.31543782,0.2644439,0.36089286,0.28494337,0.29386,0.0,0.43702185,0.39682278,0.0,0.09850606,0.29662764,0.26365647,0.28126717,0.0,0.5769203,0.2459322,0.54315954,0.14259954,0.31734285,0.22410874
happy,0.35965306,0.30133924,0.36810383,0.25582147,0.47411233,1.0,0.4723322,0.23420691,1.0,0.909559,0.80647993,0.5861376,0.38492453,0.0,0.64268625,0.46930677,0.76304907,0.0633199,0.33265448,0.77435404
happy,0.31583425,0.2688166,0.6215026,0.29269034,0.8774567,1.0,0.7127852,0.37627786,1.0,0.9494187,0.8271078,0.15005696,0.37921104,0.0,0.28512627,0.42602804,0.9907376,0.2590882,0.13686767,0.86815363
neutral,0.34033144,0.2661607,0.37041938,0.39014646,0.13788912,1.0,0.44821388,0.097041726,1.0,0.14703695,0.36978903,0.15753442,0.4576043,0.0,0.61892986,0.48339832,0.48098946,0.21775903,0.1867013,0.19697957
happy,0.37517068,0.4931767,0.5618209,0.3699785,0.46419483,0.0,0.57800937,0.08286999,1.0,0.80575365,0.45567107,0.38966164,0.45927855,0.0,0.19198129,0.40466967,0.2653723,0.05288492,0.13483289,0.8337441
angry,0.24483334,0.19474375,0.34781903,0.3034196,0.33752996,1.0,0.6314779,0.8676058,1.0,0.6244892,0.4647559,0.3785762,0.3562579,1.0,0.56563485,0.16406801,0.9994956,0.7256123,0.034427464,0.29468796
surprise,0.38405168,0.1633776,0.3173358,0.31947717,0.20060961,0.0,0.40343875,0.032200012,0.0,0.1704899,0.13607745,0.06825508,0.41360444,1.0,0.5286784,0.3735381,0.88725376,0.50923085,0.52683735,0.39911625
happy,0.31256706,0.2143213,0.2276602,0.2534457,0.49177122,1.0,0.5365368,0.011298111,1.0,0.6942612,0.35020918,0.33190855,0.5514203,1.0,0.44038138,0.5063604,0.15383276,0.05356569,0.4325216,0.7240109
neutral,0.24400972,0.254011,0.2413151,0.34032843,0.11717354,0.0,0.32985082,0.21692507,1.0,0.07630804,0.636617,0.3209747,0.40873635,0.0,0.42220417,0.49078092,0.034122657,0.12708828,0.24506785,0.09787818
fear,0.38346457,0.19805379,0.33335245,0.27812025,0.17202573,1.0,0.36294642,0.053474363,1.0,0.15865575,0.5039001,0.2524852,0.50762427,0.0,0.2846303,0.41668943,0.0014251269,0.09010396,0.21816826,0.11711133
surprise,0.37219253,0.3564987,0.32456374,0.40639558,0.24407189,1.0,0.38797674,0.16842677,1.0,0.1438354,0.25267226,0.18839514,0.41870195,0.0,0.7087811,0.35353288,0.6731485,0.19977611,0.28752124,0.46578076
surprise,0.2727167,0.26813906,0.28386578,0.64213806,0.14694248,0.0,0.19787675,0.041330677,0.0,0.12809,0.3948577,0.19518697,0.31212634,0.0,0.47799,0.15574703,0.97958815,0.16035333,0.31609562,0.034833893
surprise,0.36568362,0.21608117,0.34130228,0.31182653,0.18611881,0.0,0.33857706,0.03190691,0.0,0.13476183,0.1658589,0.25546503,0.49836373,1.0,0.6207836,0.20506033,0.9760558,0.26609287,0.32688522,0.38244918
neutral,0.37805164,0.3260941,0.3636234,0.42198315,0.26583406,1.0,0.3348838,0.00012419278,1.0,0.35549626,0.36984947,0.18547513,0.4734313,0.0,0.25535414,0.4763111,0.8551393,0.16920686,0.053987723,0.41206846
disgust,0.21774168,0.17413801,0.25848684,0.35602295,0.16035557,1.0,0.21910225,0.22257316,0.0,0.1028476,0.2945012,0.5152231,0.5517219,0.0,0.42963475,0.5868433,0.31351164,0.24589427,0.14465466,0.112213075
neutral,0.27576566,0.14462487,0.27333805,0.28362647,0.21432254,1.0,0.24841748,0.41924244,0.0,0.14323601,0.32479927,0.1890542,0.47194567,0.0,0.3994684,0.3870666,0.041695483,0.14904656,0.29500905,0.16216694
neutral,0.37171495,0.32116145,0.23358612,0.32517865,0.1242358,0.0,0.35024545,0.046737786,0.0,0.03643616,0.3613202,0.28463405,0.6596016,0.0,0.3778305,0.6127521,0.005507939,0.109897226,0.105828814,0.1176506
neutral,0.30312958,0.15419441,0.25978735,0.2744722,0.3752704,0.0,0.3712786,0.006304197,0.0,0.26055068,0.21417965,0.24076127,0.52846295,0.0,0.36039758,0.2951988,0.05408802,0.030959697,0.34223324,0.19268015
happy,0.41329643,0.20005144,0.37573922,0.27039298,0.5352952,1.0,0.5285173,0.35393828,1.0,0.74964815,0.71024185,0.65160686,0.4284051,0.0,0.31497332,0.37568524,0.7566539,0.064003274,0.5457789,0.8191957
neutral,0.30025864,0.3427425,0.30496365,0.31563598,0.11381989,0.0,0.2586723,0.13350606,0.0,0.07676529,0.72420484,0.15948938,0.43411162,0.0,0.30901697,0.4406863,0.015999932,0.07689757,0.2717275,0.15565422
neutral,0.42683282,0.29514506,0.78516537,0.30243474,0.18908097,0.0,0.561001,0.07186914,1.0,0.29146987,0.44621733,0.1457217,0.3028311,0.0,0.37049013,0.39059597,0.033593994,0.23176976,0.3042257,0.1520188
neutral,0.2922417,0.27615163,0.45059133,0.291909,0.35334316,0.0,0.25912958,0.102145016,0.0,0.3166965,0.7201933,0.37086,0.5457538,0.0,0.4039521,0.7069202,0.047612958,0.052848678,0.32727873,0.12127201
surprise,0.27232364,0.2249089,0.36840853,0.40937397,0.092368275,0.0,0.23348905,0.15308236,0.0,0.06943049,0.14628205,0.106396414,0.33561885,1.0,0.6463571,0.13568503,0.8182181,0.117292665,0.16170767,0.28736705
surprise,0.25817624,0.17888962,0.2599738,0.5950748,0.060353395,0.0,0.19123106,0.004763071,1.0,0.063654244,0.25253302,0.55174226,0.4301875,0.0,0.49383923,0.34435844,0.32698393,0.3946815,0.15985554,0.09729504
happy,0.3692508,0.24582684,0.34887818,0.27661458,0.7095359,1.0,0.48032635,0.016832197,0.0,0.8161141,0.7908849,0.17576526,0.41795543,0.0,0.5534005,0.50981617,0.94018996,0.030560914,0.16523178,0.38482934
happy,0.26995313,0.15625633,0.70336205,0.25578913,0.66303194,1.0,0.45765662,0.074569464,1.0,0.8783326,0.78778064,0.08434362,0.373527,0.0,0.31598723,0.46535662,0.7839192,0.05906136,0.5080001,0.8044688
fear,0.29035172,0.16860291,0.5658239,0.30616206,0.2126222,1.0,0.47859737,0.049494687,0.0,0.12652476,0.19709203,0.116608284,0.32716277,0.0,0.44757804,0.22396402,0.3473662,0.1401335,0.14915821,0.175097
neutral,0.30118278,0.31673098,0.6922494,0.45439756,0.12644939,0.0,0.34218758,0.012862422,0.0,0.07638538,0.28862455,0.1584903,0.4760498,0.0,0.30635795,0.3732415,0.28471386,0.11695434,0.11414386,0.096867636
surprise,0.37471667,0.45902508,0.29404184,0.43726614,0.32511893,1.0,0.66689557,0.6605601,0.0,0.33557326,0.6163443,0.4233358,0.43140692,1.0,0.64538366,0.2119854,0.94651824,0.3663774,0.15488385,0.374484
happy,0.3550648,0.42697817,0.49923554,0.28509828,0.52695763,1.0,0.48409578,0.47080597,1.0,0.6997911,0.63898265,0.6998236,0.41413078,0.0,0.29689175,0.33078584,0.051131226,0.20915857,0.73616356,0.7739903
surprise,0.23401342,0.2730425,0.31114155,0.3015519,0.2098453,0.0,0.21374892,0.69498074,1.0,0.056698572,0.17099078,0.605509,0.33524695,1.0,0.1490551,0.27330473,0.9934835,0.3842341,0.03613373,0.24248378
surprise,0.2303662,0.18549097,0.24312799,0.31142032,0.20826717,0.0,0.19339982,0.5147951,1.0,0.08468056,0.44491166,0.368411,0.31672478,1.0,0.54006845,0.11715713,0.9969501,0.71229756,0.031540204,0.31820852
surprise,0.3624173,0.17513521,0.34524328,0.46078208,0.3181695,1.0,0.26345268,0.015347036,0.0,0.34046805,0.3266173,0.50941926,0.3293787,1.0,0.27275947,0.018113036,0.99211687,0.392845,0.16890024,0.27140957
disgust,0.29277533,0.23688592,0.23037024,0.3656052,0.13507651,0.0,0.25093362,0.050582502,0.0,0.114804365,0.36309925,0.714018,0.4412849,0.0,0.15966406,0.5043775,0.47483674,0.1751341,0.121496215,0.12100337
happy,0.48239627,0.26372874,0.5852232,0.26619095,0.5084419,1.0,0.5254481,0.85265464,1.0,0.74869084,0.78952944,0.23487617,0.4395923,0.0,0.32576826,0.31981072,0.98567504,0.13870667,0.19061172,0.76880676
neutral,0.2382011,0.15303595,0.1393721,0.335644,0.29450998,0.0,0.33580142,0.16060096,0.0,0.19536349,0.42233863,0.16256902,0.572304,0.0,0.5674006,0.36333856,0.62480426,0.15218067,0.41078368,0.17592654
sad,0.33640882,0.24750735,0.18277681,0.45446226,0.26962882,0.0,0.2756749,0.03052729,0.0,0.10687909,0.31420362,0.30495432,0.5234074,1.0,0.25870812,0.45110774,0.22470483,0.049411483,0.14132543,0.09480564
neutral,0.29475617,0.25370547,0.62670773,0.3139229,0.32343236,0.0,0.395265,0.016770082,0.0,0.15200336,0.31662092,0.22086798,0.48517704,0.0,0.45908296,0.5148039,0.20858529,0.050044835,0.49784273,0.53040296
happy,0.4669202,0.4034019,0.54848605,0.35822746,0.48499763,1.0,0.64791244,0.056589462,1.0,0.7552935,0.5350564,0.24389692,0.3733362,1.0,0.5362483,0.48154554,0.8356054,0.09409154,0.27880588,0.83768237
disgust,0.26877454,0.20614222,0.5697421,0.373695,0.2426987,1.0,0.42171213,0.0061701117,0.0,0.14734727,0.33216712,0.09701445,0.3120057,1.0,0.39659864,0.19845359,0.30374113,0.23039691,0.19615383,0.2554835
